"文件夹","名称","平面坐标X","平面坐标Y","经度","纬度","海拔","文本显示风格","图标样式","显示级别","叠放层次","图标颜色及不透明度","图标比例","对象ID","附件ID与名称","所属区域","Comment","创建时间","修改时间"
"/供水管线图（2025年测）/JST","JS737","1.917","0.542","109.86236826","31.07110554","0","1","0","1-0","0","0X00000000","0.0","948917120","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS738","1.917","0.542","109.86236666","31.07111936","0","1","0","1-0","0","0X00000000","0.0","1691104389","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS739","1.917","0.542","109.86242878","31.07111063","0","1","0","1-0","0","0X00000000","0.0","118484325","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS744","1.917","0.542","109.86277055","31.07091089","0","1","0","1-0","0","0X00000000","0.0","60368891","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS745","1.917","0.542","109.86278197","31.07083996","0","1","0","1-0","0","0X00000000","0.0","1378780262","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS756","1.917","0.542","109.86271591","31.07089842","0","1","0","1-0","0","0X00000000","0.0","1631596691","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS757","1.917","0.542","109.86273744","31.07082593","0","1","0","1-0","0","0X00000000","0.0","610500505","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.86310566","31.07146854","0","1","0","1-0","0","0X00000000","0.0","934864295","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6214","1.917","0.542","109.86304426","31.07126822","0","1","0","1-0","0","0X00000000","0.0","1625821995","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6033","1.917","0.542","109.86295270","31.07122020","0","1","0","1-0","0","0X00000000","0.0","198872086","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6034","1.917","0.542","109.86298144","31.07124965","0","1","0","1-0","0","0X00000000","0.0","938647398","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS760","1.917","0.542","109.86302849","31.07123255","0","1","0","1-0","0","0X00000000","0.0","2096601599","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6035","1.917","0.542","109.86304377","31.07125269","0","1","0","1-0","0","0X00000000","0.0","1387376445","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86274835","31.06941624","0","1","0","1-0","0","0X00000000","0.0","1139189852","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86286923","31.06949011","0","1","0","1-0","0","0X00000000","0.0","1823501457","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS801","1.917","0.542","109.86286569","31.06946320","0","1","0","1-0","0","0X00000000","0.0","1224680354","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS828","1.917","0.542","109.86287613","31.06943937","0","1","0","1-0","0","0X00000000","0.0","85459585","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS827","1.917","0.542","109.86279776","31.06939031","0","1","0","1-0","0","0X00000000","0.0","1384644179","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86206267","31.06932172","0","1","0","1-0","0","0X00000000","0.0","1069927459","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS796","1.917","0.542","109.86210049","31.06936253","0","1","0","1-0","0","0X00000000","0.0","135591242","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS812","1.917","0.542","109.86210094","31.06934467","0","1","0","1-0","0","0X00000000","0.0","1461336973","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS815","1.917","0.542","109.86206051","31.06934861","0","1","0","1-0","0","0X00000000","0.0","1277767102","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS816","1.917","0.542","109.86205989","31.06934207","0","1","0","1-0","0","0X00000000","0.0","1875350674","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS813","1.917","0.542","109.86210054","31.06933831","0","1","0","1-0","0","0X00000000","0.0","1624931071","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86237508","31.06929919","0","1","0","1-0","0","0X00000000","0.0","444643042","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86228393","31.06933257","0","1","0","1-0","0","0X00000000","0.0","1367520188","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS798","1.917","0.542","109.86237846","31.06932314","0","1","0","1-0","0","0X00000000","0.0","515736444","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86241021","31.06932879","0","1","0","1-0","0","0X00000000","0.0","1190310667","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS824","1.917","0.542","109.86233362","31.06927934","0","1","0","1-0","0","0X00000000","0.0","1108468758","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS825","1.917","0.542","109.86248936","31.06928852","0","1","0","1-0","0","0X00000000","0.0","131945672","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS797","1.917","0.542","109.86224960","31.06932972","0","1","0","1-0","0","0X00000000","0.0","1820833823","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86252839","31.06931351","0","1","0","1-0","0","0X00000000","0.0","2112843328","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86257485","31.06935761","0","1","0","1-0","0","0X00000000","0.0","406998234","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86268184","31.06935431","0","1","0","1-0","0","0X00000000","0.0","1356832358","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS799","1.917","0.542","109.86249054","31.06931576","0","1","0","1-0","0","0X00000000","0.0","621717189","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS800","1.917","0.542","109.86273793","31.06939113","0","1","0","1-0","0","0X00000000","0.0","1706871415","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS826","1.917","0.542","109.86264746","31.06932073","0","1","0","1-0","0","0X00000000","0.0","989858994","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.917","0.542","109.86213504","31.06936024","0","1","0","1-0","0","0X00000000","0.0","1777847939","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS PE DN110","1.917","0.542","109.86221787","31.06930603","0","1","0","1-0","0","0X00000000","0.0","1554479787","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS814","1.917","0.542","109.86210055","31.06933137","0","1","0","1-0","0","0X00000000","0.0","156672510","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS823","1.917","0.542","109.86216654","31.06930349","0","1","0","1-0","0","0X00000000","0.0","182858730","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.917","0.542","109.85701270","31.06559393","0","1","0","1-0","0","0X00000000","0.0","1424710441","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6450","1.917","0.542","109.85702712","31.06554828","0","1","0","1-0","0","0X00000000","0.0","1896017281","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6451","1.917","0.542","109.85701357","31.06562160","0","1","0","1-0","0","0X00000000","0.0","1490147673","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6452","1.917","0.542","109.85702865","31.06567589","0","1","0","1-0","0","0X00000000","0.0","1145330652","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS283","1.917","0.542","109.85698146","31.06567117","0","1","0","1-0","0","0X00000000","0.0","1253452183","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS284","1.917","0.542","109.85696624","31.06562815","0","1","0","1-0","0","0X00000000","0.0","1087266769","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.85758991","31.06573383","0","1","0","1-0","0","0X00000000","0.0","1840760598","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.917","0.542","109.85756390","31.06570880","0","1","0","1-0","0","0X00000000","0.0","1036606972","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS278","1.917","0.542","109.85754115","31.06571408","0","1","0","1-0","0","0X00000000","0.0","2050399524","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6456","1.917","0.542","109.85754307","31.06574174","0","1","0","1-0","0","0X00000000","0.0","821123176","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.85730774","31.06575819","0","1","0","1-0","0","0X00000000","0.0","1431651408","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.917","0.542","109.85731957","31.06572776","0","1","0","1-0","0","0X00000000","0.0","1063559935","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.917","0.542","109.85744774","31.06572147","0","1","0","1-0","0","0X00000000","0.0","1019776210","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6455","1.917","0.542","109.85745663","31.06574873","0","1","0","1-0","0","0X00000000","0.0","1732340556","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS279","1.917","0.542","109.85742002","31.06572759","0","1","0","1-0","0","0X00000000","0.0","913777870","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS280","1.917","0.542","109.85729213","31.06573425","0","1","0","1-0","0","0X00000000","0.0","1851475598","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.917","0.542","109.85770387","31.06567086","0","1","0","1-0","0","0X00000000","0.0","936476181","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.917","0.542","109.85785174","31.06562785","0","1","0","1-0","0","0X00000000","0.0","2117383511","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.85780355","31.06567702","0","1","0","1-0","0","0X00000000","0.0","1846445780","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS276","1.917","0.542","109.85781953","31.06563672","0","1","0","1-0","0","0X00000000","0.0","1149254852","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS277","1.917","0.542","109.85766075","31.06568398","0","1","0","1-0","0","0X00000000","0.0","667567450","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6457","1.917","0.542","109.85768566","31.06570400","0","1","0","1-0","0","0X00000000","0.0","1058402156","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.917","0.542","109.85710784","31.06570881","0","1","0","1-0","0","0X00000000","0.0","811811821","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.85712158","31.06574241","0","1","0","1-0","0","0X00000000","0.0","2103021534","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6453","1.917","0.542","109.85707343","31.06573310","0","1","0","1-0","0","0X00000000","0.0","652669756","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6454","1.917","0.542","109.85722540","31.06575372","0","1","0","1-0","0","0X00000000","0.0","536769357","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS281","1.917","0.542","109.85722691","31.06573023","0","1","0","1-0","0","0X00000000","0.0","1606706369","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS282","1.917","0.542","109.85702333","31.06571983","0","1","0","1-0","0","0X00000000","0.0","211776083","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN100","1.917","0.542","109.85804340","31.06563582","0","1","0","1-0","0","0X00000000","0.0","1811879509","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6458","1.917","0.542","109.85796961","31.06562773","0","1","0","1-0","0","0X00000000","0.0","77552104","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS272","1.917","0.542","109.85803828","31.06558834","0","1","0","1-0","0","0X00000000","0.0","1028915404","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS273","1.917","0.542","109.85803904","31.06559574","0","1","0","1-0","0","0X00000000","0.0","1470579193","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS274","1.917","0.542","109.85803939","31.06560208","0","1","0","1-0","0","0X00000000","0.0","18436346","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS275","1.917","0.542","109.85796336","31.06560212","0","1","0","1-0","0","0X00000000","0.0","150102484","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.917","0.542","109.85811261","31.06560129","0","1","0","1-0","0","0X00000000","0.0","1869336183","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS271","1.917","0.542","109.85808216","31.06560178","0","1","0","1-0","0","0X00000000","0.0","170371648","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS6459","1.917","0.542","109.85814789","31.06564596","0","1","0","1-0","0","0X00000000","0.0","1488833673","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.917","0.542","109.85234489","31.06323483","0","1","0","1-0","0","0X00000000","0.0","1876552216","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.917","0.542","109.85246374","31.06322180","0","1","0","1-0","0","0X00000000","0.0","1493760861","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.917","0.542","109.85221949","31.06323097","0","1","0","1-0","0","0X00000000","0.0","1543877093","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS340","1.917","0.542","109.85233704","31.06325507","0","1","0","1-0","0","0X00000000","0.0","2134287409","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS339","1.917","0.542","109.85246200","31.06323595","0","1","0","1-0","0","0X00000000","0.0","519824455","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
